Entry Date,Client Name,Client Code,GL Account Number,Transaction Amount
15082020,eubedwggra,S3BPJHL,00000000181,48590
15082020,lugraxgtdl,UXEF10Z,00000000572,29941
15082020,sufwetkndt,X9KQSIN,00000000741,28607
15082020,jvoocqsaoe,M482FOI,00000000721,23463
15082020,pekvsblwsp,BQ56I3Q,00000000806,7358
15082020,xubillqdah,AYP1C8V,00000000136,32925
15082020,xyqkeucbam,8QEXLPK,00000000825,18777
15082020,hdmlrfgtae,YC96XYN,00000000754,1332
15082020,uoqldgabrm,WHHQASK,00000000798,37839
15082020,hekctgfgxq,LHNO10H,00000000790,46850
15082020,lvpjahvhmr,LB8BL5C,00000000166,22274
15082020,ejuxcmmaek,OGSKED0,00000000684,20705
15082020,hanjxzlwyn,3AI8OMB,00000000750,13003
15082020,pjfnsahhoq,EVPF8W6,00000000818,25237
15082020,dgqmllimnt,BJQ64E2,00000000343,9135
15082020,mnvuswvobz,JNEJDON,00000000522,28061
15082020,fulfkerotr,K8I0MP2,00000000369,29952
15082020,qkleaqhbkl,1YXCKNC,00000000101,30893
15082020,hxebqiqitt,F7DSA19,00000000660,801
15082020,vubbqzxasd,R9ZHNO0,00000000678,27879
15082020,nrvpsyuklj,3WJSA5K,00000000747,5161
15082020,gnkvbanala,77K4JHP,00000000504,15450
15082020,xfhlcyeynf,246X19K,00000000162,37124
15082020,xccihzaaiz,EHTRXJI,00000000539,36694
15082020,vpvaugersy,UMFGI73,00000000385,4942
15082020,kygemlzuxu,7P2A772,00000000896,21504
15082020,iqfamrfkkp,JZMGHOB,00000000341,49559
15082020,mqpclwwqhy,5KHDF3E,00000000554,27854
15082020,dpjzmffbsq,UAK14JA,00000000649,36064
15082020,bbwsfcfjci,N98W1UV,00000000793,23768
15082020,fimrejkfty,5CVNYZV,00000000215,17481
15082020,othuvyqrbi,L64QMHE,00000000158,353
15082020,tcfgbvnvsh,JVOS6XW,00000000608,6672
15082020,whhijhyiuj,5WH0QHI,00000000227,4637
15082020,lendyqsaor,H0MC52R,00000000197,38510
15082020,eeqofmwauu,QKC05WS,00000000137,31878
15082020,dtnyxdiqhe,OKJWYWT,00000000171,46837
15082020,krfqoyrxrq,B4L0SLH,00000000496,44385
15082020,uebyjhhdcu,01GG7EY,00000000855,9989
15082020,bjjahzlkps,BV3MOY8,00000000433,29300
15082020,qhjzwpexrv,7ZBWPQO,00000000224,47945
15082020,tarlvgkkbs,ONNDLYP,00000000289,41411
15082020,adajssvqom,H59RG6S,00000000212,46486
15082020,gswbienbrg,6YKL9B2,00000000461,16923
15082020,rlqyafbelx,AKOVMWN,00000000694,30976
15082020,stzyeonwma,RU4TNXA,00000000299,11629
15082020,nhkeibxbhk,KNX37ED,00000000279,8218
15082020,ivqrqvswnh,HZ0I2XP,00000000380,12284
16082020,skxtbmorqg,0IHBN61,00000000390,4939
16082020,eubedwggra,S3BPJHL,00000000469,7863
16082020,lugraxgtdl,UXEF10Z,00000000723,16967
16082020,sufwetkndt,X9KQSIN,00000000739,18820
16082020,jvoocqsaoe,M482FOI,00000000619,7129
16082020,pekvsblwsp,BQ56I3Q,00000000396,36934
16082020,xubillqdah,AYP1C8V,00000000427,16378
16082020,xyqkeucbam,8QEXLPK,00000000268,25045
16082020,hdmlrfgtae,YC96XYN,00000000654,42266
16082020,uoqldgabrm,WHHQASK,00000000174,43813
16082020,hekctgfgxq,LHNO10H,00000000848,13170
16082020,lvpjahvhmr,LB8BL5C,00000000418,35158
16082020,ejuxcmmaek,OGSKED0,00000000882,49348
16082020,hanjxzlwyn,3AI8OMB,00000000178,24849
16082020,pjfnsahhoq,EVPF8W6,00000000100,41766
16082020,dgqmllimnt,BJQ64E2,00000000401,18500
16082020,mnvuswvobz,JNEJDON,00000000316,26623
16082020,fulfkerotr,K8I0MP2,00000000291,26886
16082020,qkleaqhbkl,1YXCKNC,00000000217,7560
16082020,hxebqiqitt,F7DSA19,00000000337,3265
16082020,vubbqzxasd,R9ZHNO0,00000000600,36592
16082020,nrvpsyuklj,3WJSA5K,00000000350,34330
16082020,gnkvbanala,77K4JHP,00000000594,41998
16082020,xfhlcyeynf,246X19K,00000000640,6255
16082020,xccihzaaiz,EHTRXJI,00000000528,42216
16082020,vpvaugersy,UMFGI73,00000000860,42976
16082020,kygemlzuxu,7P2A772,00000000537,49610
16082020,iqfamrfkkp,JZMGHOB,00000000765,31229
16082020,mqpclwwqhy,5KHDF3E,00000000782,43302
16082020,dpjzmffbsq,UAK14JA,00000000637,19458
16082020,bbwsfcfjci,N98W1UV,00000000692,28374
16082020,fimrejkfty,5CVNYZV,00000000839,37439
16082020,othuvyqrbi,L64QMHE,00000000502,41732
16082020,tcfgbvnvsh,JVOS6XW,00000000358,44429
16082020,whhijhyiuj,5WH0QHI,00000000604,21406
16082020,lendyqsaor,H0MC52R,00000000353,24483
16082020,eeqofmwauu,QKC05WS,00000000839,9871
16082020,dtnyxdiqhe,OKJWYWT,00000000812,41379
16082020,krfqoyrxrq,B4L0SLH,00000000158,40209
16082020,uebyjhhdcu,01GG7EY,00000000601,1825
16082020,bjjahzlkps,BV3MOY8,00000000359,22499
16082020,qhjzwpexrv,7ZBWPQO,00000000895,43472
16082020,tarlvgkkbs,ONNDLYP,00000000364,49457
16082020,adajssvqom,H59RG6S,00000000404,8688
16082020,gswbienbrg,6YKL9B2,00000000112,38974
16082020,rlqyafbelx,AKOVMWN,00000000235,9759
16082020,stzyeonwma,RU4TNXA,00000000838,16834
16082020,nhkeibxbhk,KNX37ED,00000000562,25314
16082020,ivqrqvswnh,HZ0I2XP,00000000278,34086
17082020,skxtbmorqg,0IHBN61,00000000244,5246
17082020,eubedwggra,S3BPJHL,00000000363,8850
17082020,lugraxgtdl,UXEF10Z,00000000773,16988
17082020,sufwetkndt,X9KQSIN,00000000202,31449
17082020,jvoocqsaoe,M482FOI,00000000616,20599
17082020,pekvsblwsp,BQ56I3Q,00000000410,5643
17082020,xubillqdah,AYP1C8V,00000000817,30684
17082020,xyqkeucbam,8QEXLPK,00000000122,34694
17082020,hdmlrfgtae,YC96XYN,00000000698,14479
17082020,uoqldgabrm,WHHQASK,00000000267,11485
17082020,hekctgfgxq,LHNO10H,00000000745,19003
17082020,lvpjahvhmr,LB8BL5C,00000000328,32629
17082020,ejuxcmmaek,OGSKED0,00000000555,24356
17082020,hanjxzlwyn,3AI8OMB,00000000209,9347
17082020,pjfnsahhoq,EVPF8W6,00000000328,45016
17082020,dgqmllimnt,BJQ64E2,00000000408,25360
17082020,mnvuswvobz,JNEJDON,00000000517,4937
17082020,fulfkerotr,K8I0MP2,00000000618,40051
17082020,qkleaqhbkl,1YXCKNC,00000000271,32110
17082020,hxebqiqitt,F7DSA19,00000000564,27777
17082020,vubbqzxasd,R9ZHNO0,00000000209,15966
17082020,nrvpsyuklj,3WJSA5K,00000000590,35551
17082020,gnkvbanala,77K4JHP,00000000501,3370
17082020,xfhlcyeynf,246X19K,00000000690,5284
17082020,xccihzaaiz,EHTRXJI,00000000893,49835
17082020,vpvaugersy,UMFGI73,00000000829,45633
17082020,kygemlzuxu,7P2A772,00000000187,19112
17082020,iqfamrfkkp,JZMGHOB,00000000475,33558
17082020,mqpclwwqhy,5KHDF3E,00000000681,4666
17082020,dpjzmffbsq,UAK14JA,00000000732,26079
17082020,bbwsfcfjci,N98W1UV,00000000191,6376
17082020,fimrejkfty,5CVNYZV,00000000656,2630
17082020,othuvyqrbi,L64QMHE,00000000394,28281
17082020,tcfgbvnvsh,JVOS6XW,00000000595,42896
17082020,whhijhyiuj,5WH0QHI,00000000330,37185
17082020,lendyqsaor,H0MC52R,00000000200,47572
17082020,eeqofmwauu,QKC05WS,00000000209,32046
17082020,dtnyxdiqhe,OKJWYWT,00000000575,4605
17082020,krfqoyrxrq,B4L0SLH,00000000546,5834
17082020,uebyjhhdcu,01GG7EY,00000000843,48472
17082020,bjjahzlkps,BV3MOY8,00000000356,40205
17082020,qhjzwpexrv,7ZBWPQO,00000000752,48632
17082020,tarlvgkkbs,ONNDLYP,00000000786,17675
17082020,adajssvqom,H59RG6S,00000000118,29205
17082020,gswbienbrg,6YKL9B2,00000000377,20197
17082020,rlqyafbelx,AKOVMWN,00000000399,45162
17082020,stzyeonwma,RU4TNXA,00000000205,762
17082020,nhkeibxbhk,KNX37ED,00000000477,23890
17082020,ivqrqvswnh,HZ0I2XP,00000000350,10571
18082020,skxtbmorqg,0IHBN61,00000000898,21402
18082020,eubedwggra,S3BPJHL,00000000295,15883
18082020,lugraxgtdl,UXEF10Z,00000000616,47706
18082020,sufwetkndt,X9KQSIN,00000000495,42736
18082020,jvoocqsaoe,M482FOI,00000000619,25838
18082020,pekvsblwsp,BQ56I3Q,00000000625,42340
18082020,xubillqdah,AYP1C8V,00000000706,21329
18082020,xyqkeucbam,8QEXLPK,00000000860,30009
18082020,hdmlrfgtae,YC96XYN,00000000848,22307
18082020,uoqldgabrm,WHHQASK,00000000182,35939
18082020,hekctgfgxq,LHNO10H,00000000205,47162
18082020,lvpjahvhmr,LB8BL5C,00000000298,27104
18082020,ejuxcmmaek,OGSKED0,00000000494,42691
18082020,hanjxzlwyn,3AI8OMB,00000000141,7417
18082020,pjfnsahhoq,EVPF8W6,00000000561,27480
18082020,dgqmllimnt,BJQ64E2,00000000313,47278
18082020,mnvuswvobz,JNEJDON,00000000610,31049
18082020,fulfkerotr,K8I0MP2,00000000562,45364
18082020,qkleaqhbkl,1YXCKNC,00000000883,37950
18082020,hxebqiqitt,F7DSA19,00000000781,4889
18082020,vubbqzxasd,R9ZHNO0,00000000628,26035
18082020,nrvpsyuklj,3WJSA5K,00000000373,10903
18082020,gnkvbanala,77K4JHP,00000000430,42843
18082020,xfhlcyeynf,246X19K,00000000193,36564
18082020,xccihzaaiz,EHTRXJI,00000000108,11586
18082020,vpvaugersy,UMFGI73,00000000233,7988
18082020,kygemlzuxu,7P2A772,00000000309,39593
18082020,iqfamrfkkp,JZMGHOB,00000000625,43313
18082020,mqpclwwqhy,5KHDF3E,00000000370,7968
18082020,dpjzmffbsq,UAK14JA,00000000272,44438
18082020,bbwsfcfjci,N98W1UV,00000000322,19082
18082020,fimrejkfty,5CVNYZV,00000000362,28495
18082020,othuvyqrbi,L64QMHE,00000000279,35791
18082020,tcfgbvnvsh,JVOS6XW,00000000714,25857
18082020,whhijhyiuj,5WH0QHI,00000000617,10718
18082020,lendyqsaor,H0MC52R,00000000796,1565
18082020,eeqofmwauu,QKC05WS,00000000531,7464
18082020,dtnyxdiqhe,OKJWYWT,00000000451,36029
18082020,krfqoyrxrq,B4L0SLH,00000000114,5792
18082020,uebyjhhdcu,01GG7EY,00000000195,5078
18082020,bjjahzlkps,BV3MOY8,00000000560,36454
18082020,qhjzwpexrv,7ZBWPQO,00000000459,44529
18082020,tarlvgkkbs,ONNDLYP,00000000209,14239
18082020,adajssvqom,H59RG6S,00000000245,16625
18082020,gswbienbrg,6YKL9B2,00000000415,8837
18082020,rlqyafbelx,AKOVMWN,00000000427,40803
18082020,stzyeonwma,RU4TNXA,00000000210,12522
18082020,nhkeibxbhk,KNX37ED,00000000196,20533
18082020,ivqrqvswnh,HZ0I2XP,00000000221,21003
19082020,skxtbmorqg,0IHBN61,00000000713,35776
19082020,eubedwggra,S3BPJHL,00000000648,30065
19082020,lugraxgtdl,UXEF10Z,00000000544,40840
19082020,sufwetkndt,X9KQSIN,00000000221,22858
19082020,jvoocqsaoe,M482FOI,00000000735,35986
19082020,pekvsblwsp,BQ56I3Q,00000000263,2622
19082020,xubillqdah,AYP1C8V,00000000119,24262
19082020,xyqkeucbam,8QEXLPK,00000000309,42826
19082020,hdmlrfgtae,YC96XYN,00000000504,37239
19082020,uoqldgabrm,WHHQASK,00000000463,37744
19082020,hekctgfgxq,LHNO10H,00000000775,9586
19082020,lvpjahvhmr,LB8BL5C,00000000698,32668
19082020,ejuxcmmaek,OGSKED0,00000000878,3331
19082020,hanjxzlwyn,3AI8OMB,00000000260,48741
19082020,pjfnsahhoq,EVPF8W6,00000000384,22382
19082020,dgqmllimnt,BJQ64E2,00000000463,38012
19082020,mnvuswvobz,JNEJDON,00000000142,39865
19082020,fulfkerotr,K8I0MP2,00000000606,5878
19082020,qkleaqhbkl,1YXCKNC,00000000586,34146
19082020,hxebqiqitt,F7DSA19,00000000335,38332
19082020,vubbqzxasd,R9ZHNO0,00000000890,46568
19082020,nrvpsyuklj,3WJSA5K,00000000201,43548
19082020,gnkvbanala,77K4JHP,00000000570,29101
19082020,xfhlcyeynf,246X19K,00000000305,46970
19082020,xccihzaaiz,EHTRXJI,00000000261,25865
19082020,vpvaugersy,UMFGI73,00000000859,36458
19082020,kygemlzuxu,7P2A772,00000000124,27436
19082020,iqfamrfkkp,JZMGHOB,00000000361,27129
19082020,mqpclwwqhy,5KHDF3E,00000000697,4498
19082020,dpjzmffbsq,UAK14JA,00000000655,18480
19082020,bbwsfcfjci,N98W1UV,00000000608,20225
19082020,fimrejkfty,5CVNYZV,00000000651,5556
19082020,othuvyqrbi,L64QMHE,00000000616,23260
19082020,tcfgbvnvsh,JVOS6XW,00000000415,26529
19082020,whhijhyiuj,5WH0QHI,00000000542,28995
19082020,lendyqsaor,H0MC52R,00000000321,8558
19082020,eeqofmwauu,QKC05WS,00000000341,28910
19082020,dtnyxdiqhe,OKJWYWT,00000000644,39949
19082020,krfqoyrxrq,B4L0SLH,00000000494,13730
19082020,uebyjhhdcu,01GG7EY,00000000199,49348
19082020,bjjahzlkps,BV3MOY8,00000000706,5686
19082020,qhjzwpexrv,7ZBWPQO,00000000170,18465
19082020,tarlvgkkbs,ONNDLYP,00000000807,13122
19082020,adajssvqom,H59RG6S,00000000380,16015
19082020,gswbienbrg,6YKL9B2,00000000118,16068
19082020,rlqyafbelx,AKOVMWN,00000000696,12225
19082020,stzyeonwma,RU4TNXA,00000000673,15623
19082020,nhkeibxbhk,KNX37ED,00000000339,41632
19082020,ivqrqvswnh,HZ0I2XP,00000000819,27504
20082020,skxtbmorqg,0IHBN61,00000000426,27422
20082020,eubedwggra,S3BPJHL,00000000687,22407
20082020,lugraxgtdl,UXEF10Z,00000000772,39471
20082020,sufwetkndt,X9KQSIN,00000000600,34584
20082020,jvoocqsaoe,M482FOI,00000000496,28113
20082020,pekvsblwsp,BQ56I3Q,00000000296,30882
20082020,xubillqdah,AYP1C8V,00000000866,42199
20082020,xyqkeucbam,8QEXLPK,00000000201,48611
20082020,hdmlrfgtae,YC96XYN,00000000657,43194
20082020,uoqldgabrm,WHHQASK,00000000140,34301
20082020,hekctgfgxq,LHNO10H,00000000774,15657
20082020,lvpjahvhmr,LB8BL5C,00000000343,12702
20082020,ejuxcmmaek,OGSKED0,00000000895,24772
20082020,hanjxzlwyn,3AI8OMB,00000000852,2450
20082020,pjfnsahhoq,EVPF8W6,00000000147,3364
20082020,dgqmllimnt,BJQ64E2,00000000656,13662
20082020,mnvuswvobz,JNEJDON,00000000723,17994
20082020,fulfkerotr,K8I0MP2,00000000554,28723
20082020,qkleaqhbkl,1YXCKNC,00000000843,14732
20082020,hxebqiqitt,F7DSA19,00000000467,4441
20082020,vubbqzxasd,R9ZHNO0,00000000503,9551
20082020,nrvpsyuklj,3WJSA5K,00000000789,2832
20082020,gnkvbanala,77K4JHP,00000000833,36044
20082020,xfhlcyeynf,246X19K,00000000256,14351
20082020,xccihzaaiz,EHTRXJI,00000000636,13444
20082020,vpvaugersy,UMFGI73,00000000418,38591
20082020,kygemlzuxu,7P2A772,00000000268,26389
20082020,iqfamrfkkp,JZMGHOB,00000000342,21175
20082020,mqpclwwqhy,5KHDF3E,00000000704,37344
20082020,dpjzmffbsq,UAK14JA,00000000544,17301
20082020,bbwsfcfjci,N98W1UV,00000000397,6372
20082020,fimrejkfty,5CVNYZV,00000000213,26594
20082020,othuvyqrbi,L64QMHE,00000000756,43817
20082020,tcfgbvnvsh,JVOS6XW,00000000590,27536
20082020,whhijhyiuj,5WH0QHI,00000000311,8326
20082020,lendyqsaor,H0MC52R,00000000789,24548
20082020,eeqofmwauu,QKC05WS,00000000622,31667
20082020,dtnyxdiqhe,OKJWYWT,00000000776,17519
20082020,krfqoyrxrq,B4L0SLH,00000000697,30238
20082020,uebyjhhdcu,01GG7EY,00000000802,24331
20082020,bjjahzlkps,BV3MOY8,00000000359,13398
20082020,qhjzwpexrv,7ZBWPQO,00000000809,424
20082020,tarlvgkkbs,ONNDLYP,00000000257,24201
20082020,adajssvqom,H59RG6S,00000000372,40360
20082020,gswbienbrg,6YKL9B2,00000000788,3237
20082020,rlqyafbelx,AKOVMWN,00000000276,38843
20082020,stzyeonwma,RU4TNXA,00000000549,2457
20082020,nhkeibxbhk,KNX37ED,00000000407,36632
20082020,ivqrqvswnh,HZ0I2XP,00000000611,8547
21082020,skxtbmorqg,0IHBN61,00000000436,16303
21082020,eubedwggra,S3BPJHL,00000000229,11218
21082020,lugraxgtdl,UXEF10Z,00000000184,16259
21082020,sufwetkndt,X9KQSIN,00000000871,34702
21082020,jvoocqsaoe,M482FOI,00000000250,36956
21082020,pekvsblwsp,BQ56I3Q,00000000238,2435
21082020,xubillqdah,AYP1C8V,00000000233,26670
21082020,xyqkeucbam,8QEXLPK,00000000459,19958
21082020,hdmlrfgtae,YC96XYN,00000000678,35347
21082020,uoqldgabrm,WHHQASK,00000000377,27443
21082020,hekctgfgxq,LHNO10H,00000000365,6633
21082020,lvpjahvhmr,LB8BL5C,00000000258,11420
21082020,ejuxcmmaek,OGSKED0,00000000753,10546
21082020,hanjxzlwyn,3AI8OMB,00000000617,37373
21082020,pjfnsahhoq,EVPF8W6,00000000699,32507
21082020,dgqmllimnt,BJQ64E2,00000000462,29383
21082020,mnvuswvobz,JNEJDON,00000000455,42867
21082020,fulfkerotr,K8I0MP2,00000000516,44934
21082020,qkleaqhbkl,1YXCKNC,00000000247,33088
21082020,hxebqiqitt,F7DSA19,00000000150,38832
21082020,vubbqzxasd,R9ZHNO0,00000000479,40925
21082020,nrvpsyuklj,3WJSA5K,00000000198,41711
21082020,gnkvbanala,77K4JHP,00000000721,24096
21082020,xfhlcyeynf,246X19K,00000000268,10347
21082020,xccihzaaiz,EHTRXJI,00000000635,7710
21082020,vpvaugersy,UMFGI73,00000000433,14021
21082020,kygemlzuxu,7P2A772,00000000406,29245
21082020,iqfamrfkkp,JZMGHOB,00000000338,4346
21082020,mqpclwwqhy,5KHDF3E,00000000407,11760
21082020,dpjzmffbsq,UAK14JA,00000000776,16037
21082020,bbwsfcfjci,N98W1UV,00000000354,41192
21082020,fimrejkfty,5CVNYZV,00000000134,3667
21082020,othuvyqrbi,L64QMHE,00000000611,43262
21082020,tcfgbvnvsh,JVOS6XW,00000000550,38307
21082020,whhijhyiuj,5WH0QHI,00000000777,41614
21082020,lendyqsaor,H0MC52R,00000000625,47638
21082020,eeqofmwauu,QKC05WS,00000000489,32065
21082020,dtnyxdiqhe,OKJWYWT,00000000186,1588
21082020,krfqoyrxrq,B4L0SLH,00000000666,41641
21082020,uebyjhhdcu,01GG7EY,00000000281,41859
21082020,bjjahzlkps,BV3MOY8,00000000523,4023
21082020,qhjzwpexrv,7ZBWPQO,00000000152,13434
21082020,tarlvgkkbs,ONNDLYP,00000000122,22403
21082020,adajssvqom,H59RG6S,00000000543,23036
21082020,gswbienbrg,6YKL9B2,00000000781,3262
21082020,rlqyafbelx,AKOVMWN,00000000774,48019
21082020,stzyeonwma,RU4TNXA,00000000818,49680
21082020,nhkeibxbhk,KNX37ED,00000000389,8395
21082020,ivqrqvswnh,HZ0I2XP,00000000397,8738
22082020,skxtbmorqg,0IHBN61,00000000239,41256
22082020,eubedwggra,S3BPJHL,00000000882,9784
22082020,lugraxgtdl,UXEF10Z,00000000615,42233
22082020,sufwetkndt,X9KQSIN,00000000146,27126
22082020,jvoocqsaoe,M482FOI,00000000889,45225
22082020,pekvsblwsp,BQ56I3Q,00000000509,8759
22082020,xubillqdah,AYP1C8V,00000000882,29257
22082020,xyqkeucbam,8QEXLPK,00000000433,288
22082020,hdmlrfgtae,YC96XYN,00000000321,49317
22082020,uoqldgabrm,WHHQASK,00000000556,6527
22082020,hekctgfgxq,LHNO10H,00000000359,6369
22082020,lvpjahvhmr,LB8BL5C,00000000850,20554
22082020,ejuxcmmaek,OGSKED0,00000000816,1053
22082020,hanjxzlwyn,3AI8OMB,00000000548,3385
22082020,pjfnsahhoq,EVPF8W6,00000000863,10669
22082020,dgqmllimnt,BJQ64E2,00000000210,7963
22082020,mnvuswvobz,JNEJDON,00000000628,2116
22082020,fulfkerotr,K8I0MP2,00000000534,28158
22082020,qkleaqhbkl,1YXCKNC,00000000158,41058
22082020,hxebqiqitt,F7DSA19,00000000734,9438
22082020,vubbqzxasd,R9ZHNO0,00000000619,11906
22082020,nrvpsyuklj,3WJSA5K,00000000192,29936
22082020,gnkvbanala,77K4JHP,00000000716,43227
22082020,xfhlcyeynf,246X19K,00000000498,45699
22082020,xccihzaaiz,EHTRXJI,00000000129,7314
22082020,vpvaugersy,UMFGI73,00000000490,5820
22082020,kygemlzuxu,7P2A772,00000000518,17844
22082020,iqfamrfkkp,JZMGHOB,00000000138,41434
22082020,mqpclwwqhy,5KHDF3E,00000000564,34054
22082020,dpjzmffbsq,UAK14JA,00000000620,5892
22082020,bbwsfcfjci,N98W1UV,00000000404,11860
22082020,fimrejkfty,5CVNYZV,00000000359,39436
22082020,othuvyqrbi,L64QMHE,00000000558,31706
22082020,tcfgbvnvsh,JVOS6XW,00000000108,39938
22082020,whhijhyiuj,5WH0QHI,00000000867,835
22082020,lendyqsaor,H0MC52R,00000000826,17233
22082020,eeqofmwauu,QKC05WS,00000000311,24996
22082020,dtnyxdiqhe,OKJWYWT,00000000203,20810
22082020,krfqoyrxrq,B4L0SLH,00000000713,7080
22082020,uebyjhhdcu,01GG7EY,00000000390,39524
22082020,bjjahzlkps,BV3MOY8,00000000732,2164
22082020,qhjzwpexrv,7ZBWPQO,00000000396,16203
22082020,tarlvgkkbs,ONNDLYP,00000000626,26542
22082020,adajssvqom,H59RG6S,00000000480,1909
22082020,gswbienbrg,6YKL9B2,00000000895,38741
22082020,rlqyafbelx,AKOVMWN,00000000355,46399
22082020,stzyeonwma,RU4TNXA,00000000782,1713
22082020,nhkeibxbhk,KNX37ED,00000000392,38490
22082020,ivqrqvswnh,HZ0I2XP,00000000626,31351
23082020,skxtbmorqg,0IHBN61,00000000887,3148
23082020,eubedwggra,S3BPJHL,00000000205,32696
23082020,lugraxgtdl,UXEF10Z,00000000495,43481
23082020,sufwetkndt,X9KQSIN,00000000318,20993
23082020,jvoocqsaoe,M482FOI,00000000445,32191
23082020,pekvsblwsp,BQ56I3Q,00000000640,14305
23082020,xubillqdah,AYP1C8V,00000000393,24346
23082020,xyqkeucbam,8QEXLPK,00000000318,21413
23082020,hdmlrfgtae,YC96XYN,00000000433,18671
23082020,uoqldgabrm,WHHQASK,00000000800,15765
23082020,hekctgfgxq,LHNO10H,00000000860,35300
23082020,lvpjahvhmr,LB8BL5C,00000000111,10864
23082020,ejuxcmmaek,OGSKED0,00000000380,28330
23082020,hanjxzlwyn,3AI8OMB,00000000582,46766
23082020,pjfnsahhoq,EVPF8W6,00000000397,13902
23082020,dgqmllimnt,BJQ64E2,00000000206,7237
23082020,mnvuswvobz,JNEJDON,00000000881,10908
23082020,fulfkerotr,K8I0MP2,00000000336,10355
23082020,qkleaqhbkl,1YXCKNC,00000000415,21688
23082020,hxebqiqitt,F7DSA19,00000000417,21051
23082020,vubbqzxasd,R9ZHNO0,00000000582,39396
23082020,nrvpsyuklj,3WJSA5K,00000000200,44379
23082020,gnkvbanala,77K4JHP,00000000358,22599
23082020,xfhlcyeynf,246X19K,00000000669,18432
23082020,xccihzaaiz,EHTRXJI,00000000859,13110
23082020,vpvaugersy,UMFGI73,00000000316,45086
23082020,kygemlzuxu,7P2A772,00000000327,11361
23082020,iqfamrfkkp,JZMGHOB,00000000402,28650
23082020,mqpclwwqhy,5KHDF3E,00000000699,24248
23082020,dpjzmffbsq,UAK14JA,00000000117,38999
23082020,bbwsfcfjci,N98W1UV,00000000108,39692
23082020,fimrejkfty,5CVNYZV,00000000587,48132
23082020,othuvyqrbi,L64QMHE,00000000255,45432
23082020,tcfgbvnvsh,JVOS6XW,00000000675,42372
23082020,whhijhyiuj,5WH0QHI,00000000838,22404
23082020,lendyqsaor,H0MC52R,00000000148,22195
23082020,eeqofmwauu,QKC05WS,00000000722,20268
23082020,dtnyxdiqhe,OKJWYWT,00000000142,49909
23082020,krfqoyrxrq,B4L0SLH,00000000345,40148
23082020,uebyjhhdcu,01GG7EY,00000000384,30581
23082020,bjjahzlkps,BV3MOY8,00000000117,47641
23082020,qhjzwpexrv,7ZBWPQO,00000000801,41252
23082020,tarlvgkkbs,ONNDLYP,00000000853,47112
23082020,adajssvqom,H59RG6S,00000000217,13136
23082020,gswbienbrg,6YKL9B2,00000000870,33515
23082020,rlqyafbelx,AKOVMWN,00000000792,27909
23082020,stzyeonwma,RU4TNXA,00000000645,27226
23082020,nhkeibxbhk,KNX37ED,00000000356,41317
23082020,ivqrqvswnh,HZ0I2XP,00000000436,39437
24082020,skxtbmorqg,0IHBN61,00000000870,37045
24082020,eubedwggra,S3BPJHL,00000000690,36688
24082020,lugraxgtdl,UXEF10Z,00000000618,32207
24082020,sufwetkndt,X9KQSIN,00000000583,47430
24082020,jvoocqsaoe,M482FOI,00000000158,40862
24082020,pekvsblwsp,BQ56I3Q,00000000326,12369
24082020,xubillqdah,AYP1C8V,00000000419,48061
24082020,xyqkeucbam,8QEXLPK,00000000310,18913
24082020,hdmlrfgtae,YC96XYN,00000000726,41518
24082020,uoqldgabrm,WHHQASK,00000000509,18282
24082020,hekctgfgxq,LHNO10H,00000000709,43837
24082020,lvpjahvhmr,LB8BL5C,00000000283,16162
24082020,ejuxcmmaek,OGSKED0,00000000748,13219
24082020,hanjxzlwyn,3AI8OMB,00000000843,1212
24082020,pjfnsahhoq,EVPF8W6,00000000322,49903
24082020,dgqmllimnt,BJQ64E2,00000000444,20390
24082020,mnvuswvobz,JNEJDON,00000000811,31608
24082020,fulfkerotr,K8I0MP2,00000000806,20189
24082020,qkleaqhbkl,1YXCKNC,00000000216,23612
24082020,hxebqiqitt,F7DSA19,00000000136,20500
24082020,vubbqzxasd,R9ZHNO0,00000000571,41102
24082020,nrvpsyuklj,3WJSA5K,00000000471,17088
24082020,gnkvbanala,77K4JHP,00000000131,7716
24082020,xfhlcyeynf,246X19K,00000000618,16836
24082020,xccihzaaiz,EHTRXJI,00000000871,16129
24082020,vpvaugersy,UMFGI73,00000000326,42458
24082020,kygemlzuxu,7P2A772,00000000147,7190
24082020,iqfamrfkkp,JZMGHOB,00000000840,28315
24082020,mqpclwwqhy,5KHDF3E,00000000741,21595
24082020,dpjzmffbsq,UAK14JA,00000000753,6304
24082020,bbwsfcfjci,N98W1UV,00000000308,29159
24082020,fimrejkfty,5CVNYZV,00000000538,13236
24082020,othuvyqrbi,L64QMHE,00000000554,13249
24082020,tcfgbvnvsh,JVOS6XW,00000000304,23181
24082020,whhijhyiuj,5WH0QHI,00000000395,31323
24082020,lendyqsaor,H0MC52R,00000000431,11363
24082020,eeqofmwauu,QKC05WS,00000000409,42014
